,confidence,price
2005-06-07,0.12,1197.260009765625
2005-06-08,0.128,1194.6700439453125
2005-06-09,0.144,1200.9300537109375
2005-06-10,0.112,1198.1099853515625
2005-06-13,0.104,1200.8199462890625
2005-06-14,0.144,1203.9100341796875
2005-06-15,0.16,1206.5799560546875
2005-06-16,0.144,1210.9599609375
2005-06-17,0.12,1216.9599609375
2005-06-20,0.176,1216.0999755859375
2005-06-21,0.144,1213.6099853515625
2005-06-22,0.184,1213.8800048828125
2005-06-23,0.16,1200.72998046875
2005-06-24,0.16,1191.5699462890625
2005-06-27,0.168,1190.68994140625
2005-06-28,0.184,1201.5699462890625
2005-06-29,0.184,1199.8499755859375
2005-06-30,0.16,1191.3299560546875
2005-07-01,0.176,1194.43994140625
2005-07-05,0.168,1204.989990234375
2005-07-06,0.168,1194.93994140625
2005-07-07,0.152,1197.8699951171875
2005-07-08,0.152,1211.8599853515625
2005-07-11,0.16,1219.43994140625
2005-07-12,0.152,1222.2099609375
2005-07-13,0.176,1223.2900390625
2005-07-14,0.176,1226.5
2005-07-15,0.16,1227.9200439453125
2005-07-18,0.168,1221.1300048828125
2005-07-19,0.168,1229.3499755859375
2005-07-20,0.184,1235.199951171875
2005-07-21,0.192,1227.0400390625
2005-07-22,0.176,1233.6800537109375
2005-07-25,0.2,1229.030029296875
2005-07-26,0.2,1231.1600341796875
2005-07-27,0.192,1236.7900390625
2005-07-28,0.2,1243.719970703125
2005-07-29,0.2,1234.1800537109375
2005-08-01,0.208,1235.3499755859375
2005-08-02,0.208,1244.1199951171875
2005-08-03,0.184,1245.0400390625
2005-08-04,0.144,1235.8599853515625
2005-08-05,0.112,1226.4200439453125
2005-08-08,0.088,1223.1300048828125
2005-08-09,0.112,1231.3800048828125
2005-08-10,0.16,1229.1300048828125
2005-08-11,0.16,1237.81005859375
2005-08-12,0.144,1230.3900146484375
2005-08-15,0.12,1233.8699951171875
2005-08-16,0.128,1219.3399658203125
2005-08-17,0.112,1220.239990234375
2005-08-18,0.168,1219.02001953125
2005-08-19,0.104,1219.7099609375
2005-08-22,0.136,1221.72998046875
2005-08-23,0.12,1217.5899658203125
2005-08-24,0.128,1209.5899658203125
2005-08-25,0.152,1212.3699951171875
2005-08-26,0.184,1205.0999755859375
2005-08-29,0.16,1212.280029296875
2005-08-30,0.216,1208.4100341796875
2005-08-31,0.192,1220.3299560546875
2005-09-01,0.216,1221.5899658203125
2005-09-02,0.184,1218.02001953125
2005-09-06,0.192,1233.3900146484375
2005-09-07,0.192,1236.3599853515625
2005-09-08,0.176,1231.6700439453125
2005-09-09,0.144,1241.47998046875
2005-09-12,0.176,1240.56005859375
2005-09-13,0.168,1231.199951171875
2005-09-14,0.176,1227.1600341796875
2005-09-15,0.176,1227.72998046875
2005-09-16,0.208,1237.9100341796875
2005-09-19,0.168,1231.02001953125
2005-09-20,0.144,1221.3399658203125
2005-09-21,0.152,1210.199951171875
2005-09-22,0.184,1214.6199951171875
2005-09-23,0.168,1215.2900390625
2005-09-26,0.144,1215.6300048828125
2005-09-27,0.128,1215.6600341796875
2005-09-28,0.216,1216.8900146484375
2005-09-29,0.176,1227.6800537109375
2005-09-30,0.144,1228.81005859375
2005-10-03,0.168,1226.699951171875
2005-10-04,0.112,1214.469970703125
2005-10-05,0.112,1196.3900146484375
2005-10-06,0.152,1191.489990234375
2005-10-07,0.104,1195.9000244140625
2005-10-10,0.104,1187.3299560546875
2005-10-11,0.088,1184.8699951171875
2005-10-12,0.08,1177.6800537109375
2005-10-13,0.048,1176.8399658203125
2005-10-14,0.048,1186.5699462890625
2005-10-17,0.04,1190.0999755859375
2005-10-18,0.024,1178.1400146484375
2005-10-19,0.024,1195.760009765625
2005-10-20,0.032,1177.800048828125
2005-10-21,0.032,1179.5899658203125
2005-10-24,0.016,1199.3800048828125
2005-10-25,0.016,1196.5400390625
2005-10-26,0.008,1191.3800048828125
2005-10-27,0.064,1178.9000244140625
2005-10-28,0.064,1198.4100341796875
2005-10-31,0.048,1207.010009765625
2005-11-01,0.056,1202.760009765625
2005-11-02,0.048,1214.760009765625
2005-11-03,0.056,1219.93994140625
2005-11-04,0.024,1220.1400146484375
2005-11-07,0.064,1222.81005859375
2005-11-08,0.056,1218.5899658203125
2005-11-09,0.032,1220.6500244140625
2005-11-10,0.064,1230.9599609375
2005-11-11,0.048,1234.719970703125
2005-11-14,0.072,1233.760009765625
2005-11-15,0.056,1229.010009765625
2005-11-16,0.048,1231.2099609375
2005-11-17,0.056,1242.800048828125
2005-11-18,0.08,1248.27001953125
2005-11-21,0.056,1254.8499755859375
2005-11-22,0.088,1261.22998046875
2005-11-23,0.08,1265.6099853515625
2005-11-25,0.096,1268.25
2005-11-28,0.064,1257.4599609375
2005-11-29,0.08,1257.47998046875
2005-11-30,0.08,1249.47998046875
2005-12-01,0.088,1264.6700439453125
2005-12-02,0.096,1265.0799560546875
2005-12-05,0.104,1262.0899658203125
2005-12-06,0.12,1263.699951171875
2005-12-07,0.096,1257.3699951171875
2005-12-08,0.112,1255.8399658203125
2005-12-09,0.104,1259.3699951171875
2005-12-12,0.096,1260.4300537109375
2005-12-13,0.136,1267.4300537109375
2005-12-14,0.168,1272.739990234375
2005-12-15,0.264,1270.93994140625
2005-12-16,0.256,1267.3199462890625
2005-12-19,0.264,1259.9200439453125
2005-12-20,0.328,1259.6199951171875
2005-12-21,0.296,1262.7900390625
2005-12-22,0.368,1268.1199951171875
2005-12-23,0.224,1268.6600341796875
2005-12-27,0.328,1256.5400390625
2005-12-28,0.328,1258.1700439453125
2005-12-29,0.312,1254.4200439453125
2005-12-30,0.296,1248.2900390625
2006-01-03,0.304,1268.800048828125
2006-01-04,0.248,1273.4599609375
2006-01-05,0.288,1273.47998046875
2006-01-06,0.288,1285.449951171875
2006-01-09,0.336,1290.1500244140625
2006-01-10,0.4,1289.68994140625
2006-01-11,0.384,1294.1800537109375
2006-01-12,0.392,1286.06005859375
2006-01-13,0.36,1287.6099853515625
2006-01-17,0.36,1282.9300537109375
2006-01-18,0.312,1277.9300537109375
2006-01-19,0.296,1285.0400390625
2006-01-20,0.328,1261.489990234375
2006-01-23,0.36,1263.8199462890625
2006-01-24,0.344,1266.8599853515625
2006-01-25,0.344,1264.6800537109375
2006-01-26,0.336,1273.8299560546875
2006-01-27,0.4,1283.719970703125
2006-01-30,0.352,1285.18994140625
2006-01-31,0.44,1280.0799560546875
2006-02-01,0.48,1282.4599609375
2006-02-02,0.464,1270.8399658203125
2006-02-03,0.448,1264.030029296875
2006-02-06,0.536,1265.02001953125
2006-02-07,0.592,1254.780029296875
2006-02-08,0.512,1265.6500244140625
2006-02-09,0.448,1263.780029296875
2006-02-10,0.432,1266.989990234375
2006-02-13,0.456,1262.8599853515625
2006-02-14,0.384,1275.530029296875
2006-02-15,0.4,1280.0
2006-02-16,0.392,1289.3800048828125
2006-02-17,0.416,1287.239990234375
2006-02-21,0.336,1283.030029296875
2006-02-22,0.368,1292.6700439453125
2006-02-23,0.392,1287.7900390625
2006-02-24,0.384,1289.4300537109375
2006-02-27,0.296,1294.1199951171875
2006-02-28,0.352,1280.6600341796875
2006-03-01,0.32,1291.239990234375
2006-03-02,0.312,1289.1400146484375
2006-03-03,0.296,1287.22998046875
2006-03-06,0.352,1278.260009765625
2006-03-07,0.352,1275.8800048828125
2006-03-08,0.352,1278.469970703125
2006-03-09,0.336,1272.22998046875
2006-03-10,0.336,1281.4200439453125
2006-03-13,0.32,1284.1300048828125
2006-03-14,0.272,1297.47998046875
2006-03-15,0.32,1303.02001953125
2006-03-16,0.272,1305.3299560546875
2006-03-17,0.304,1307.25
2006-03-20,0.312,1305.0799560546875
2006-03-21,0.272,1297.22998046875
2006-03-22,0.264,1305.0400390625
2006-03-23,0.24,1301.6700439453125
2006-03-24,0.24,1302.949951171875
2006-03-27,0.2,1301.6099853515625
2006-03-28,0.208,1293.22998046875
2006-03-29,0.2,1302.8900146484375
2006-03-30,0.192,1300.25
2006-03-31,0.208,1294.8699951171875
2006-04-03,0.208,1297.81005859375
2006-04-04,0.2,1305.9300537109375
2006-04-05,0.2,1311.56005859375
2006-04-06,0.192,1309.0400390625
2006-04-07,0.192,1295.5
2006-04-10,0.152,1296.6199951171875
2006-04-11,0.112,1286.5699462890625
2006-04-12,0.12,1288.1199951171875
2006-04-13,0.088,1289.1199951171875
2006-04-17,0.072,1285.3299560546875
2006-04-18,0.104,1307.280029296875
2006-04-19,0.064,1309.9300537109375
2006-04-20,0.096,1311.4599609375
2006-04-21,0.096,1311.280029296875
2006-04-24,0.088,1308.1099853515625
2006-04-25,0.088,1301.739990234375
2006-04-26,0.088,1305.4100341796875
2006-04-27,0.096,1309.719970703125
2006-04-28,0.096,1310.6099853515625
2006-05-01,0.112,1305.18994140625
2006-05-02,0.12,1313.2099609375
2006-05-03,0.136,1308.1199951171875
2006-05-04,0.112,1312.25
2006-05-05,0.128,1325.760009765625
2006-05-08,0.136,1324.6600341796875
2006-05-09,0.136,1325.1400146484375
2006-05-10,0.136,1322.8499755859375
2006-05-11,0.12,1305.9200439453125
2006-05-12,0.176,1291.239990234375
2006-05-15,0.208,1294.5
2006-05-16,0.168,1292.0799560546875
2006-05-17,0.144,1270.3199462890625
2006-05-18,0.184,1261.81005859375
2006-05-19,0.184,1267.030029296875
2006-05-22,0.264,1262.0699462890625
2006-05-23,0.256,1256.5799560546875
2006-05-24,0.288,1258.5699462890625
2006-05-25,0.304,1272.8800048828125
2006-05-26,0.32,1280.1600341796875
2006-05-30,0.32,1259.8699951171875
2006-05-31,0.256,1270.0899658203125
2006-06-01,0.272,1285.7099609375
2006-06-02,0.232,1288.219970703125
2006-06-05,0.264,1265.2900390625
2006-06-06,0.232,1263.8499755859375
2006-06-07,0.24,1256.1500244140625
2006-06-08,0.248,1257.9300537109375
2006-06-09,0.272,1252.300048828125
2006-06-12,0.304,1237.43994140625
2006-06-13,0.288,1223.68994140625
2006-06-14,0.24,1230.0400390625
2006-06-15,0.296,1256.1600341796875
2006-06-16,0.336,1251.5400390625
2006-06-19,0.32,1240.1300048828125
2006-06-20,0.264,1240.1199951171875
2006-06-21,0.224,1252.199951171875
2006-06-22,0.24,1245.5999755859375
2006-06-23,0.184,1244.5
2006-06-26,0.176,1250.56005859375
2006-06-27,0.192,1239.199951171875
2006-06-28,0.168,1246.0
2006-06-29,0.2,1272.8699951171875
2006-06-30,0.16,1270.199951171875
2006-07-03,0.152,1280.18994140625
2006-07-05,0.152,1270.9100341796875
2006-07-06,0.176,1274.0799560546875
2006-07-07,0.176,1265.47998046875
2006-07-10,0.208,1267.3399658203125
2006-07-11,0.248,1272.4300537109375
2006-07-12,0.264,1258.5999755859375
2006-07-13,0.264,1242.280029296875
2006-07-14,0.28,1236.199951171875
2006-07-17,0.304,1234.489990234375
2006-07-18,0.272,1236.8599853515625
2006-07-19,0.24,1259.81005859375
2006-07-20,0.264,1249.1300048828125
2006-07-21,0.248,1240.2900390625
2006-07-24,0.256,1260.9100341796875
2006-07-25,0.232,1268.8800048828125
2006-07-26,0.256,1268.4000244140625
2006-07-27,0.232,1263.199951171875
2006-07-28,0.248,1278.550048828125
2006-07-31,0.224,1276.6600341796875
2006-08-01,0.224,1270.9200439453125
2006-08-02,0.232,1277.4100341796875
2006-08-03,0.24,1280.27001953125
2006-08-04,0.224,1279.3599853515625
2006-08-07,0.224,1275.77001953125
2006-08-08,0.208,1271.47998046875
2006-08-09,0.208,1265.949951171875
2006-08-10,0.24,1271.81005859375
2006-08-11,0.192,1266.739990234375
2006-08-14,0.2,1268.2099609375
2006-08-15,0.112,1285.5799560546875
2006-08-16,0.096,1295.4300537109375
2006-08-17,0.064,1297.47998046875
2006-08-18,0.08,1302.300048828125
2006-08-21,0.064,1297.52001953125
2006-08-22,0.064,1298.8199462890625
2006-08-23,0.08,1292.989990234375
2006-08-24,0.032,1296.06005859375
2006-08-25,0.048,1295.0899658203125
2006-08-28,0.064,1301.780029296875
2006-08-29,0.072,1304.280029296875
2006-08-30,0.056,1305.3699951171875
2006-08-31,0.056,1303.8199462890625
2006-09-01,0.064,1311.010009765625
2006-09-05,0.064,1313.25
2006-09-06,0.072,1300.260009765625
2006-09-07,0.12,1294.02001953125
2006-09-08,0.088,1298.9200439453125
2006-09-11,0.056,1299.5400390625
2006-09-12,0.112,1313.0
2006-09-13,0.088,1318.0699462890625
2006-09-14,0.08,1316.280029296875
2006-09-15,0.064,1319.6600341796875
2006-09-18,0.04,1321.1800537109375
2006-09-19,0.072,1317.6400146484375
2006-09-20,0.08,1325.1800537109375
2006-09-21,0.072,1318.030029296875
2006-09-22,0.08,1314.780029296875
2006-09-25,0.08,1326.3699951171875
2006-09-26,0.04,1336.3499755859375
2006-09-27,0.056,1336.5899658203125
2006-09-28,0.088,1338.8800048828125
2006-09-29,0.08,1335.8499755859375
2006-10-02,0.096,1331.3199462890625
2006-10-03,0.12,1334.1099853515625
2006-10-04,0.176,1350.199951171875
2006-10-05,0.144,1353.219970703125
2006-10-06,0.176,1349.5899658203125
2006-10-09,0.192,1350.6600341796875
2006-10-10,0.152,1353.4200439453125
2006-10-11,0.16,1349.949951171875
2006-10-12,0.176,1362.8299560546875
2006-10-13,0.288,1365.6199951171875
2006-10-16,0.328,1369.06005859375
2006-10-17,0.328,1364.050048828125
2006-10-18,0.328,1365.800048828125
2006-10-19,0.336,1366.9599609375
2006-10-20,0.288,1368.5999755859375
2006-10-23,0.376,1377.02001953125
2006-10-24,0.416,1377.3800048828125
2006-10-25,0.472,1382.219970703125
2006-10-26,0.528,1389.0799560546875
2006-10-27,0.552,1377.3399658203125
2006-10-30,0.528,1377.9300537109375
2006-10-31,0.48,1377.93994140625
2006-11-01,0.488,1367.81005859375
2006-11-02,0.496,1367.3399658203125
2006-11-03,0.536,1364.300048828125
2006-11-06,0.576,1379.780029296875
2006-11-07,0.608,1382.8399658203125
2006-11-08,0.664,1385.719970703125
2006-11-09,0.64,1378.3299560546875
2006-11-10,0.664,1380.9000244140625
2006-11-13,0.6,1384.4200439453125
2006-11-14,0.576,1393.219970703125
2006-11-15,0.584,1396.5699462890625
2006-11-16,0.552,1399.760009765625
2006-11-17,0.496,1401.199951171875
2006-11-20,0.504,1400.5
2006-11-21,0.584,1402.81005859375
2006-11-22,0.552,1406.0899658203125
2006-11-24,0.56,1400.949951171875
2006-11-27,0.504,1381.9599609375
2006-11-28,0.528,1386.719970703125
2006-11-29,0.52,1399.47998046875
2006-11-30,0.416,1400.6300048828125
2006-12-01,0.352,1396.7099609375
2006-12-04,0.384,1409.1199951171875
2006-12-05,0.448,1414.760009765625
2006-12-06,0.416,1412.9000244140625
2006-12-07,0.408,1407.2900390625
2006-12-08,0.4,1409.8399658203125
2006-12-11,0.36,1413.0400390625
2006-12-12,0.304,1411.56005859375
2006-12-13,0.32,1413.2099609375
2006-12-14,0.288,1425.489990234375
2006-12-15,0.36,1427.0899658203125
2006-12-18,0.32,1422.47998046875
2006-12-19,0.296,1425.550048828125
2006-12-20,0.336,1423.530029296875
2006-12-21,0.28,1418.300048828125
2006-12-22,0.28,1410.760009765625
2006-12-26,0.24,1416.9000244140625
2006-12-27,0.216,1426.8399658203125
2006-12-28,0.2,1424.72998046875
2006-12-29,0.248,1418.300048828125
2007-01-03,0.304,1416.5999755859375
2007-01-04,0.32,1418.3399658203125
2007-01-05,0.304,1409.7099609375
2007-01-08,0.304,1412.8399658203125
2007-01-09,0.336,1412.1099853515625
2007-01-10,0.4,1414.8499755859375
2007-01-11,0.464,1423.8199462890625
2007-01-12,0.408,1430.72998046875
2007-01-16,0.456,1431.9000244140625
2007-01-17,0.488,1430.6199951171875
2007-01-18,0.448,1426.3699951171875
2007-01-19,0.472,1430.5
2007-01-22,0.48,1422.949951171875
2007-01-23,0.456,1427.989990234375
2007-01-24,0.488,1440.1300048828125
2007-01-25,0.48,1423.9000244140625
2007-01-26,0.408,1422.1800537109375
2007-01-29,0.376,1420.6199951171875
2007-01-30,0.352,1428.8199462890625
2007-01-31,0.336,1438.239990234375
2007-02-01,0.376,1445.93994140625
2007-02-02,0.384,1448.3900146484375
2007-02-05,0.424,1446.989990234375
2007-02-06,0.44,1448.0
2007-02-07,0.384,1450.02001953125
2007-02-08,0.384,1448.31005859375
2007-02-09,0.416,1438.06005859375
2007-02-12,0.384,1433.3699951171875
2007-02-13,0.4,1444.260009765625
2007-02-14,0.416,1455.300048828125
2007-02-15,0.408,1456.81005859375
2007-02-16,0.424,1455.5400390625
2007-02-20,0.392,1459.6800537109375
2007-02-21,0.432,1457.6300048828125
2007-02-22,0.456,1456.3800048828125
2007-02-23,0.464,1451.18994140625
2007-02-26,0.456,1449.3699951171875
2007-02-27,0.488,1399.0400390625
2007-02-28,0.28,1406.8199462890625
2007-03-01,0.304,1403.1700439453125
2007-03-02,0.424,1387.1700439453125
2007-03-05,0.44,1374.1199951171875
2007-03-06,0.4,1395.4100341796875
2007-03-07,0.392,1391.969970703125
2007-03-08,0.424,1401.8900146484375
2007-03-09,0.464,1402.8399658203125
2007-03-12,0.488,1406.5999755859375
2007-03-13,0.456,1377.949951171875
2007-03-14,0.344,1387.1700439453125
2007-03-15,0.28,1392.280029296875
2007-03-16,0.32,1386.949951171875
2007-03-19,0.336,1402.06005859375
2007-03-20,0.36,1410.93994140625
2007-03-21,0.368,1435.0400390625
2007-03-22,0.376,1434.5400390625
2007-03-23,0.336,1436.1099853515625
2007-03-26,0.312,1437.5
2007-03-27,0.368,1428.6099853515625
2007-03-28,0.432,1417.22998046875
2007-03-29,0.432,1422.530029296875
2007-03-30,0.456,1420.8599853515625
2007-04-02,0.376,1424.550048828125
2007-04-03,0.408,1437.77001953125
2007-04-04,0.36,1439.3699951171875
2007-04-05,0.424,1443.760009765625
2007-04-09,0.36,1444.6099853515625
2007-04-10,0.392,1448.3900146484375
2007-04-11,0.368,1438.8699951171875
2007-04-12,0.4,1447.800048828125
2007-04-13,0.488,1452.8499755859375
2007-04-16,0.552,1468.3299560546875
2007-04-17,0.568,1471.47998046875
2007-04-18,0.472,1472.5
2007-04-19,0.552,1470.72998046875
2007-04-20,0.504,1484.3499755859375
2007-04-23,0.552,1480.9300537109375
2007-04-24,0.56,1480.4100341796875
2007-04-25,0.504,1495.4200439453125
2007-04-26,0.512,1494.25
2007-04-27,0.408,1494.0699462890625
2007-04-30,0.376,1482.3699951171875
2007-05-01,0.32,1486.300048828125
2007-05-02,0.312,1495.9200439453125
2007-05-03,0.32,1502.3900146484375
2007-05-04,0.352,1505.6199951171875
2007-05-07,0.344,1509.47998046875
2007-05-08,0.328,1507.719970703125
2007-05-09,0.312,1512.5799560546875
2007-05-10,0.296,1491.469970703125
2007-05-11,0.28,1505.8499755859375
2007-05-14,0.264,1503.1500244140625
2007-05-15,0.272,1501.18994140625
2007-05-16,0.248,1514.1400146484375
2007-05-17,0.264,1512.75
2007-05-18,0.304,1522.75
2007-05-21,0.288,1525.0999755859375
2007-05-22,0.264,1524.1199951171875
2007-05-23,0.256,1522.280029296875
2007-05-24,0.304,1507.510009765625
2007-05-25,0.264,1515.72998046875
2007-05-29,0.28,1518.1099853515625
2007-05-30,0.304,1530.22998046875
2007-05-31,0.312,1530.6199951171875
2007-06-01,0.264,1536.3399658203125
2007-06-04,0.2,1539.1800537109375
2007-06-05,0.208,1530.949951171875
2007-06-06,0.168,1517.3800048828125
2007-06-07,0.136,1490.719970703125
2007-06-08,0.12,1507.6700439453125
2007-06-11,0.12,1509.1199951171875
2007-06-12,0.096,1493.0
2007-06-13,0.128,1515.6700439453125
2007-06-14,0.12,1522.969970703125
2007-06-15,0.104,1532.9100341796875
2007-06-18,0.112,1531.050048828125
2007-06-19,0.096,1533.699951171875
2007-06-20,0.088,1512.8399658203125
2007-06-21,0.08,1522.18994140625
2007-06-22,0.088,1502.56005859375
2007-06-25,0.08,1497.739990234375
2007-06-26,0.08,1492.8900146484375
2007-06-27,0.088,1506.3399658203125
2007-06-28,0.072,1505.7099609375
2007-06-29,0.088,1503.3499755859375
2007-07-02,0.096,1519.4300537109375
2007-07-03,0.08,1524.8699951171875
2007-07-05,0.096,1525.4000244140625
2007-07-06,0.112,1530.43994140625
2007-07-09,0.128,1531.8499755859375
2007-07-10,0.128,1510.1199951171875
2007-07-11,0.144,1518.760009765625
2007-07-12,0.184,1547.699951171875
2007-07-13,0.16,1552.5
2007-07-16,0.16,1549.52001953125
2007-07-17,0.168,1549.3699951171875
2007-07-18,0.176,1546.1700439453125
2007-07-19,0.168,1553.0799560546875
2007-07-20,0.144,1534.0999755859375
2007-07-23,0.16,1541.5699462890625
2007-07-24,0.16,1511.0400390625
2007-07-25,0.176,1518.0899658203125
2007-07-26,0.184,1482.6600341796875
2007-07-27,0.184,1458.949951171875
2007-07-30,0.216,1473.9100341796875
2007-07-31,0.24,1455.27001953125
2007-08-01,0.192,1465.81005859375
2007-08-02,0.168,1472.199951171875
2007-08-03,0.176,1433.06005859375
2007-08-06,0.128,1467.6700439453125
2007-08-07,0.12,1476.7099609375
2007-08-08,0.096,1497.489990234375
2007-08-09,0.088,1453.0899658203125
2007-08-10,0.072,1453.6400146484375
2007-08-13,0.056,1452.9200439453125
2007-08-14,0.032,1426.5400390625
2007-08-15,0.032,1406.699951171875
2007-08-16,0.048,1411.27001953125
2007-08-17,0.04,1445.93994140625
2007-08-20,0.04,1445.550048828125
2007-08-21,0.04,1447.1199951171875
2007-08-22,0.04,1464.0699462890625
2007-08-23,0.008,1462.5
2007-08-24,0.0,1479.3699951171875
2007-08-27,0.008,1466.7900390625
2007-08-28,0.008,1432.3599853515625
2007-08-29,0.016,1463.760009765625
2007-08-30,0.0,1457.6400146484375
2007-08-31,0.0,1473.989990234375
2007-09-04,0.0,1489.4200439453125
2007-09-05,0.0,1472.2900390625
2007-09-06,0.008,1478.550048828125
2007-09-07,0.0,1453.550048828125
2007-09-10,0.0,1451.699951171875
2007-09-11,0.008,1471.489990234375
2007-09-12,0.0,1471.56005859375
2007-09-13,0.008,1483.949951171875
2007-09-14,0.0,1484.25
2007-09-17,0.032,1476.6500244140625
2007-09-18,0.016,1519.780029296875
2007-09-19,0.032,1529.030029296875
2007-09-20,0.0,1518.75
2007-09-21,0.016,1525.75
2007-09-24,0.008,1517.72998046875
2007-09-25,0.024,1517.2099609375
2007-09-26,0.024,1525.4200439453125
2007-09-27,0.04,1531.3800048828125
2007-09-28,0.032,1526.75
2007-10-01,0.04,1547.0400390625
2007-10-02,0.024,1546.6300048828125
2007-10-03,0.024,1539.5899658203125
2007-10-04,0.032,1542.8399658203125
2007-10-05,0.032,1557.5899658203125
2007-10-08,0.04,1552.5799560546875
2007-10-09,0.04,1565.1500244140625
2007-10-10,0.032,1562.469970703125
2007-10-11,0.072,1554.4100341796875
2007-10-12,0.064,1561.800048828125
2007-10-15,0.072,1548.7099609375
2007-10-16,0.096,1538.530029296875
2007-10-17,0.088,1541.239990234375
2007-10-18,0.056,1540.0799560546875
2007-10-19,0.072,1500.6300048828125
2007-10-22,0.056,1506.3299560546875
2007-10-23,0.088,1519.5899658203125
2007-10-24,0.08,1515.8800048828125
2007-10-25,0.088,1514.4000244140625
2007-10-26,0.088,1535.280029296875
2007-10-29,0.064,1540.97998046875
2007-10-30,0.072,1531.02001953125
2007-10-31,0.104,1549.3800048828125
2007-11-01,0.072,1508.43994140625
2007-11-02,0.104,1509.6500244140625
2007-11-05,0.104,1502.1700439453125
2007-11-06,0.12,1520.27001953125
2007-11-07,0.152,1475.6199951171875
2007-11-08,0.136,1474.77001953125
2007-11-09,0.112,1453.699951171875
2007-11-12,0.12,1439.1800537109375
2007-11-13,0.104,1481.050048828125
2007-11-14,0.136,1470.5799560546875
2007-11-15,0.096,1451.1500244140625
2007-11-16,0.12,1458.739990234375
2007-11-19,0.08,1433.27001953125
2007-11-20,0.056,1439.699951171875
2007-11-21,0.056,1416.77001953125
2007-11-23,0.088,1440.699951171875
2007-11-26,0.08,1407.219970703125
2007-11-27,0.112,1428.22998046875
2007-11-28,0.112,1469.02001953125
2007-11-29,0.128,1469.719970703125
2007-11-30,0.144,1481.1400146484375
2007-12-03,0.152,1472.4200439453125
2007-12-04,0.184,1462.7900390625
2007-12-05,0.184,1485.010009765625
2007-12-06,0.232,1507.3399658203125
2007-12-07,0.2,1504.6600341796875
2007-12-10,0.224,1515.9599609375
2007-12-11,0.256,1477.6500244140625
2007-12-12,0.248,1486.5899658203125
2007-12-13,0.272,1488.4100341796875
2007-12-14,0.28,1467.949951171875
2007-12-17,0.272,1445.9000244140625
2007-12-18,0.296,1454.97998046875
2007-12-19,0.28,1453.0
2007-12-20,0.24,1460.1199951171875
2007-12-21,0.208,1484.4599609375
2007-12-24,0.192,1496.449951171875
2007-12-26,0.12,1497.6600341796875
2007-12-27,0.072,1476.27001953125
2007-12-28,0.088,1478.489990234375
2007-12-31,0.096,1468.3599853515625
2008-01-02,0.088,1447.1600341796875
2008-01-03,0.096,1447.1600341796875
2008-01-04,0.112,1411.6300048828125
2008-01-07,0.16,1416.1800537109375
2008-01-08,0.168,1390.18994140625
2008-01-09,0.168,1409.1300048828125
2008-01-10,0.16,1420.3299560546875
2008-01-11,0.2,1401.02001953125
2008-01-14,0.2,1416.25
2008-01-15,0.152,1380.949951171875
2008-01-16,0.128,1373.199951171875
2008-01-17,0.088,1333.25
2008-01-18,0.056,1325.18994140625
2008-01-22,0.048,1310.5
2008-01-23,0.032,1338.5999755859375
2008-01-24,0.04,1352.0699462890625
2008-01-25,0.032,1330.6099853515625
2008-01-28,0.04,1353.9599609375
2008-01-29,0.064,1362.300048828125
2008-01-30,0.04,1355.81005859375
2008-01-31,0.024,1378.550048828125
2008-02-01,0.032,1395.4200439453125
2008-02-04,0.024,1380.8199462890625
2008-02-05,0.056,1336.6400146484375
2008-02-06,0.008,1326.449951171875
2008-02-07,0.024,1336.9100341796875
2008-02-08,0.016,1331.2900390625
2008-02-11,0.016,1339.1300048828125
2008-02-12,0.048,1348.8599853515625
2008-02-13,0.016,1367.2099609375
2008-02-14,0.016,1348.8599853515625
2008-02-15,0.008,1349.989990234375
2008-02-19,0.032,1348.780029296875
2008-02-20,0.032,1360.030029296875
2008-02-21,0.008,1342.530029296875
2008-02-22,0.008,1353.1099853515625
2008-02-25,0.024,1371.800048828125
2008-02-26,0.016,1381.2900390625
2008-02-27,0.024,1380.02001953125
2008-02-28,0.024,1367.6800537109375
2008-02-29,0.016,1330.6300048828125
2008-03-03,0.032,1331.3399658203125
2008-03-04,0.016,1326.75
2008-03-05,0.024,1333.699951171875
2008-03-06,0.032,1304.3399658203125
2008-03-07,0.032,1293.3699951171875
2008-03-10,0.048,1273.3699951171875
2008-03-11,0.04,1320.6500244140625
2008-03-12,0.0,1308.77001953125
2008-03-13,0.0,1315.47998046875
2008-03-14,0.016,1288.1400146484375
2008-03-17,0.0,1276.5999755859375
2008-03-18,0.024,1330.739990234375
2008-03-19,0.016,1298.4200439453125
2008-03-20,0.024,1329.510009765625
2008-03-24,0.0,1349.8800048828125
2008-03-25,0.008,1352.989990234375
2008-03-26,0.032,1341.1300048828125
2008-03-27,0.024,1325.760009765625
2008-03-28,0.008,1315.219970703125
2008-03-31,0.024,1322.699951171875
2008-04-01,0.008,1370.1800537109375
2008-04-02,0.016,1367.530029296875
2008-04-03,0.008,1369.31005859375
2008-04-04,0.032,1370.4000244140625
2008-04-07,0.024,1372.5400390625
2008-04-08,0.016,1365.5400390625
2008-04-09,0.04,1354.489990234375
2008-04-10,0.016,1360.550048828125
2008-04-11,0.032,1332.8299560546875
2008-04-14,0.024,1328.3199462890625
2008-04-15,0.008,1334.4300537109375
2008-04-16,0.04,1364.7099609375
2008-04-17,-0.008,1365.56005859375
2008-04-18,0.0,1390.3299560546875
