Date;Price
12/30/1927;17.65999984741211
01/03/1928;17.760000228881836
01/04/1928;17.719999313354492
01/05/1928;17.549999237060547
01/06/1928;17.65999984741211
01/09/1928;17.5
01/10/1928;17.3700008392334
01/11/1928;17.350000381469727
01/12/1928;17.469999313354492
01/13/1928;17.579999923706055
01/16/1928;17.290000915527344
01/17/1928;17.299999237060547
01/18/1928;17.260000228881836
01/19/1928;17.3799991607666
01/20/1928;17.479999542236328
01/23/1928;17.639999389648438
01/24/1928;17.709999084472656
01/25/1928;17.520000457763672
01/26/1928;17.6299991607666
01/27/1928;17.690000534057617
01/30/1928;17.489999771118164
01/31/1928;17.56999969482422
02/01/1928;17.530000686645508
02/02/1928;17.6299991607666
02/03/1928;17.399999618530273
02/06/1928;17.450000762939453
02/07/1928;17.440000534057617
02/08/1928;17.489999771118164
02/09/1928;17.549999237060547
02/10/1928;17.540000915527344
02/14/1928;17.440000534057617
02/15/1928;17.399999618530273
02/16/1928;17.350000381469727
02/17/1928;17.040000915527344
02/20/1928;16.950000762939453
02/21/1928;17.110000610351562
02/23/1928;17.1299991607666
02/24/1928;17.18000030517578
02/27/1928;17.110000610351562
02/28/1928;17.15999984741211
02/29/1928;17.260000228881836
03/01/1928;17.299999237060547
03/02/1928;17.299999237060547
03/05/1928;17.56999969482422
03/06/1928;17.670000076293945
03/07/1928;17.579999923706055
03/08/1928;17.639999389648438
03/09/1928;17.93000030517578
03/12/1928;18.0
03/13/1928;17.920000076293945
03/14/1928;17.93000030517578
03/15/1928;18.06999969482422
03/16/1928;18.260000228881836
03/19/1928;18.360000610351562
03/20/1928;18.459999084472656
03/21/1928;18.649999618530273
03/22/1928;18.600000381469727
03/23/1928;18.780000686645508
03/26/1928;19.049999237060547
03/27/1928;18.940000534057617
03/28/1928;18.889999389648438
03/29/1928;18.950000762939453
03/30/1928;19.280000686645508
04/02/1928;18.90999984741211
04/03/1928;19.020000457763672
04/04/1928;18.989999771118164
04/05/1928;19.229999542236328
04/09/1928;19.270000457763672
04/10/1928;19.100000381469727
04/11/1928;19.440000534057617
04/12/1928;19.40999984741211
04/13/1928;19.729999542236328
04/16/1928;19.68000030517578
04/17/1928;19.520000457763672
04/18/1928;19.520000457763672
04/19/1928;19.6299991607666
04/20/1928;19.34000015258789
04/23/1928;19.149999618530273
04/24/1928;19.25
04/25/1928;19.329999923706055
04/26/1928;19.469999313354492
04/27/1928;19.68000030517578
04/30/1928;19.75
05/01/1928;19.780000686645508
05/02/1928;19.829999923706055
05/03/1928;19.93000030517578
05/04/1928;20.239999771118164
05/07/1928;20.40999984741211
05/08/1928;20.270000457763672
05/09/1928;20.239999771118164
05/10/1928;20.209999084472656
05/11/1928;20.360000610351562
05/14/1928;20.440000534057617
05/15/1928;20.389999389648438
05/16/1928;20.049999237060547
05/17/1928;20.1200008392334
05/18/1928;19.920000076293945
05/21/1928;19.6299991607666
05/22/1928;19.360000610351562
05/23/1928;19.75
05/24/1928;19.8700008392334
05/25/1928;19.899999618530273
05/28/1928;19.56999969482422
05/29/1928;19.81999969482422
05/31/1928;20.0
06/01/1928;20.06999969482422
06/04/1928;19.799999237060547
06/05/1928;19.850000381469727
06/06/1928;19.65999984741211
06/07/1928;19.610000610351562
06/08/1928;19.3700008392334
06/11/1928;18.68000030517578
06/12/1928;18.34000015258789
06/13/1928;18.889999389648438
06/14/1928;19.049999237060547
06/15/1928;18.739999771118164
06/18/1928;18.399999618530273
06/19/1928;18.34000015258789
06/20/1928;18.56999969482422
06/21/1928;18.559999465942383
06/22/1928;18.540000915527344
06/25/1928;18.469999313354492
06/26/1928;18.68000030517578
06/27/1928;18.860000610351562
06/28/1928;19.06999969482422
06/29/1928;19.139999389648438
07/02/1928;18.979999542236328
07/03/1928;19.290000915527344
07/05/1928;19.479999542236328
07/06/1928;19.389999389648438
07/09/1928;19.459999084472656
07/10/1928;19.43000030517578
07/11/1928;18.950000762939453
07/12/1928;18.809999465942383
07/13/1928;18.959999084472656
07/16/1928;18.700000762939453
07/17/1928;18.799999237060547
07/18/1928;19.030000686645508
07/19/1928;18.989999771118164
07/20/1928;19.030000686645508
07/23/1928;19.1200008392334
07/24/1928;19.09000015258789
07/25/1928;19.200000762939453
07/26/1928;19.239999771118164
07/27/1928;19.420000076293945
07/30/1928;19.469999313354492
07/31/1928;19.43000030517578
08/01/1928;19.420000076293945
08/02/1928;19.329999923706055
08/03/1928;19.360000610351562
08/06/1928;19.579999923706055
08/07/1928;19.489999771118164
08/08/1928;19.25
08/09/1928;19.299999237060547
08/10/1928;19.25
08/13/1928;19.290000915527344
08/14/1928;19.1299991607666
08/15/1928;19.469999313354492
08/16/1928;19.610000610351562
08/17/1928;19.639999389648438
08/20/1928;19.770000457763672
08/21/1928;20.020000457763672
08/22/1928;20.0
08/23/1928;20.020000457763672
08/24/1928;20.34000015258789
08/27/1928;20.3799991607666
08/28/1928;20.540000915527344
08/29/1928;20.579999923706055
08/30/1928;20.610000610351562
08/31/1928;20.8700008392334
09/04/1928;20.969999313354492
09/05/1928;21.06999969482422
09/06/1928;20.940000534057617
09/07/1928;21.09000015258789
09/10/1928;20.920000076293945
09/11/1928;21.079999923706055
09/12/1928;21.15999984741211
09/13/1928;21.139999389648438
09/14/1928;21.139999389648438
09/17/1928;21.329999923706055
09/18/1928;21.18000030517578
09/19/1928;21.18000030517578
09/20/1928;21.219999313354492
09/21/1928;21.360000610351562
09/24/1928;21.43000030517578
09/25/1928;21.40999984741211
09/26/1928;21.399999618530273
09/27/1928;21.1299991607666
